key,value,weight
6335,176610,178084
6336,38684,39038
6337,27315,27049
6338,178975,165703
6339,23253,25090
6340,68984,73693
6341,4730,4534
6342,9133,9787
6343,71628,68741
6344,27403,29631
6345,161507,162596
6346,184287,185010
6347,55796,52693
6348,154901,156406
6349,118885,121379
6350,21158,21963
6351,24545,24567
6352,182672,174654
6353,28344,27034
6354,123371,124974
6355,109020,111624
6356,175075,187196
6357,153633,143853
6358,45863,45006
6359,94762,95231
6360,3275,3584
6361,125129,133495
6362,120264,121961
6363,42052,40877
6364,103419,107397
6365,178669,164239
6366,13185,14532
6367,10618,11389
6368,26287,26670
6369,126142,115844
6370,95718,94961
6371,193280,194870
6372,10789,10377
6373,90914,98467
6374,171044,172106
6375,27952,27702
6376,152972,166605
6377,120000,126061
6378,167454,183349
6379,49427,45238
6380,89773,89181
6381,114782,121187
6382,24240,23072
6383,47499,46602
6384,128445,126084
6385,186084,178364
6386,81537,76099
6387,132172,143072
6388,98349,104952
6389,113986,111211
6390,88397,90979
6391,86862,88765
6392,211489,196824
6393,201353,190875
6394,187595,175434
6395,60786,59013
6396,158499,157104
6397,134415,144820
6398,178436,193298
6399,148194,137650
6400,90339,86578
6401,83762,81109
6402,63978,60377
6403,76126,76953
6404,170182,170685
6405,60753,61081
6406,148929,156620
6407,35278,35050
6408,51554,54935
6409,131429,120469
6410,116013,116766
6411,12665,11886
6412,170411,180340
6413,5110,5525
6414,110797,121487
6415,28764,29577
6416,142399,130990
6417,44711,45860
6418,70234,68071
6419,41924,43703
6420,63752,62476
6421,113108,107458
6422,13922,13241
6423,178849,193040
6424,59883,59965
6425,153673,148397
6426,64133,59427
6427,167854,162949
6428,72480,71452
6429,90800,84379
6430,19779,19914
6431,35165,34018
6432,146456,159083
6433,105376,102396
6434,63879,61600
6435,156192,153356
6436,41898,42393
6437,208308,190714
6438,30719,31840
6439,51947,50946
6440,143180,140798
6441,170313,169401
6442,59332,58317
6443,131499,139550
6444,20497,19932
6445,9858,9689
6446,158393,171128
6447,212778,193939
6448,134656,141853
6449,198137,198641
6450,46312,45625
6451,39089,35758
6452,156920,171993
6453,61481,65619
6454,25355,27635
6455,185883,181142
6456,133097,121615
6457,141307,131277
6458,75895,77458
6459,109520,120461
6460,19504,20584
6461,62481,64547
6462,2207,2189
6463,65103,71854
6464,191254,177273
6465,72400,73559
6466,138854,127910
6467,117198,123439
6468,131716,121343
6469,84729,78563
6470,174507,166502
6471,29674,31198
6472,162407,168610
6473,101525,100668
6474,16000,15396
6475,155454,148582
6476,165956,154932
6477,87744,92750
6478,164696,182333
6479,167075,175689
6480,92081,87025
6481,38844,38404
6482,76589,82778
6483,21492,22372
6484,50815,49151
6485,124473,124734
6486,125950,114799
6487,47548,49263
6488,103747,103340
6489,84165,86106
6490,32446,34935
6491,108969,118780
6492,99649,102069
6493,123340,121005
6494,157637,155067
6495,112047,106230
6496,139573,140091
6497,96080,88009
6498,22777,24394
6499,45157,43233
6500,40593,37965
6501,162039,167351
6502,43130,47360
6503,85801,78046
6504,119850,110050
6505,29707,29308
6506,76467,73601
6507,112840,113509
6508,78295,86173
6509,141648,130453
6510,26833,28284
6511,193649,193162
6512,84616,88393
6513,34940,33020
6514,36515,33578
6515,126886,118650
6516,75708,80349
6517,89297,85922
6518,85240,80653
6519,48274,46653
6520,104357,109623
6521,62237,59381
6522,28123,29491
6523,202011,195315
6524,170136,184290
6525,176908,162713
6526,89327,98803
6527,48261,52697
6528,21947,23633
6529,86512,82288
6530,142778,145389
6531,102254,99203
6532,113796,103779
6533,166990,184660
6534,15890,15051
6535,244,225
6536,28874,29407
6537,207919,195161
6538,45272,44228
6539,198407,183612
6540,5779,5367
6541,7585,7950
6542,179430,185877
6543,125848,117431
6544,35871,33607
6545,62072,64442
6546,83231,86472
6547,94675,86352
6548,168629,164756
6549,159709,168288
6550,64180,69550
6551,65113,60126
6552,145571,154126
6553,47915,45053
6554,207277,192102
6555,132567,135506
6556,79954,82384
6557,91346,92871
6558,120918,129942
6559,198141,185912
6560,133571,145117
6561,11450,12205
6562,29070,27886
6563,143408,140340
6564,12674,12450
6565,24735,25179
6566,129568,140074
6567,126514,121927
6568,113008,121721
6569,142768,154996
6570,50788,51854
6571,116151,127242
6572,139855,148321
6573,49897,52632
6574,153424,151273
6575,99261,97263
6576,168479,182728
6577,4253,4126
6578,139460,153108
6579,10935,10565
6580,93910,90755
6581,54831,57752
6582,71960,68466
6583,17027,18546
6584,55952,54994
6585,75295,70291
6586,135521,150064
6587,28932,27128
6588,27507,27103
6589,53663,51734
6590,9446,10371
6591,85247,90930
6592,175935,165053
6593,95516,103648
6594,142936,154094
6595,28842,26454
6596,103867,109866
6597,116598,125867
6598,129886,118715
6599,101817,101042
6600,132857,134415
6601,49305,45549
6602,113143,105407
6603,196863,179760
6604,44555,41084
6605,50518,54228
6606,5748,6232
6607,207461,189588
6608,209373,198638
6609,20742,20999
6610,132750,131824
6611,89986,90682
6612,149286,136139
6613,204695,186537
6614,169807,161977
6615,35985,37402
6616,160977,172131
6617,159346,152151
6618,198333,193584
6619,79013,85510
6620,873,814
6621,72033,79398
6622,101153,96476
6623,102215,103656
6624,11512,11281
6625,108682,105128
6626,169734,155725
6627,55710,51142
6628,183396,171611
6629,76583,75557
6630,19896,21663
6631,173575,163584
6632,28382,30913
6633,36425,33828
6634,71054,78518
6635,89788,93198
6636,72325,78632
6637,147756,137569
6638,99980,106306
6639,98514,108036
6640,75503,81049
6641,92724,94934
6642,67559,74746
6643,94883,91599
6644,17849,19084
6645,41560,40180
6646,113731,109090
6647,108888,114166
6648,181657,193376
6649,125548,125160
6650,90831,98822
6651,15724,15067
6652,73775,79006
6653,70777,67736
6654,4690,4606
6655,154935,171258
6656,53536,55675
6657,144289,145829
6658,144325,158378
6659,123779,133799
6660,60791,65812
6661,100234,95465
6662,154273,150005
6663,78179,78225
6664,21980,23281
6665,152898,154680
6666,55559,55124
6667,139899,144259
6668,176017,178244
6669,116706,124512
6670,183446,174534
6671,25337,27935
6672,175524,185897
6673,19390,19370
6674,131013,138386
6675,47792,43811
6676,39187,40165
6677,79674,80728
6678,191578,190990
6679,147705,163749
6680,43877,46313
6681,131644,139815
6682,143377,134420
6683,41565,41752
6684,134951,126350
6685,81927,81356
6686,132732,147468
6687,108856,99847
6688,12695,12696
6689,102519,97273
6690,11772,11302
6691,124300,115223
6692,32704,35957
6693,157143,157910
6694,45173,42014
6695,128127,136326
6696,89048,90237
6697,194136,186570
6698,84524,84345
6699,85389,93104
6700,127321,118257
6701,84255,83121
6702,13995,15108
6703,96710,94918
6704,124087,119421
6705,57641,56612
6706,103922,110810
6707,130580,120087
6708,63679,58807
6709,43461,42743
6710,28784,31580
6711,60663,55688
6712,110036,109920
6713,14622,13748
6714,24448,26360
6715,164065,151005
6716,60489,61792
6717,33729,33122
6718,167264,174116
6719,70100,73072
6720,7271,6987
6721,86201,89538
6722,88958,89953
6723,139325,142390
6724,7871,7456
6725,148658,143245
6726,48819,52730
6727,60868,64511
6728,19434,20806
6729,151155,147321
6730,118295,118852
6731,32653,31284
6732,148678,147726
6733,41905,45875
6734,183627,196062
6735,124779,120793
6736,48781,48438
6737,104848,96740
6738,5642,5936
6739,25309,26442
6740,89279,93474
6741,92273,100206
6742,33602,34221
6743,39193,42367
6744,178125,184547
6745,92515,90286
6746,152467,157266
6747,190838,178378
6748,31296,31025
6749,162585,165177
6750,52391,48166
6751,161079,176213
6752,35007,31986
6753,178587,163808
6754,96062,100282
6755,74758,73190
6756,186716,179571
6757,152660,165806
6758,109831,120808
6759,124497,113820
6760,134665,139563
6761,110530,111718
6762,96574,93334
6763,47559,49649
6764,124578,117948
6765,68171,67975
6766,39642,39346
6767,96601,99383
6768,138822,136243
6769,179052,189322
6770,95401,96052
6771,148084,136989
6772,150994,156293
6773,84523,86112
6774,25849,27745
6775,179045,170729
6776,138902,129042
6777,83816,80502
6778,20924,22147
6779,125202,138365
6780,161455,162468
6781,94412,98994
6782,141045,131508
6783,5415,5653
6784,78617,75694
6785,158860,148660
6786,178907,190418
6787,159074,152068
6788,39362,37326
6789,19897,21720
6790,35516,38985
6791,135603,132348
6792,7810,8461
6793,158471,165425
6794,23130,22926
6795,28724,28100
6796,122918,117595
6797,115285,105613
6798,11742,12640
6799,167463,178817
6800,79246,78357
6801,174604,160501
6802,168712,182535
6803,76549,77680
6804,63939,60481
6805,131323,135787
6806,57036,63255
6807,92103,85031
6808,66541,70670
6809,188372,179947
6810,2255,2219
6811,135775,140505
6812,110702,114263
6813,7504,7276
6814,48552,51499
6815,112059,116561
6816,139413,135582
6817,38250,36190
6818,48137,45832
6819,23192,22003
6820,142955,154450
6821,200973,191276
6822,119653,130045
6823,195556,177984
6824,184193,195787
6825,27537,29817
6826,121566,121614
6827,159817,161680
6828,12186,11467
6829,174290,179620
6830,9410,10313
6831,35396,35543
6832,181490,196604
6833,155597,151941
6834,121106,119241
6835,110210,101090
6836,16230,15030
6837,29511,30063
6838,50462,49136
6839,66474,64025
6840,135046,136887
6841,149682,136174
6842,121349,129770
6843,24704,27324
6844,98388,106666
6845,53435,56776
6846,88726,93806
6847,42407,43368
6848,68663,71715
6849,34798,32830
6850,54539,59197
6851,157378,160209
6852,103704,96159
6853,60092,61257
6854,75261,73571
6855,84895,81927
6856,182153,199686
6857,28892,26911
6858,191826,177075
6859,44586,41203
6860,18281,17450
6861,13788,13805
6862,87004,87053
6863,127753,137496
6864,178689,182087
6865,119159,114332
6866,41881,43290
6867,178776,197524
6868,56929,57603
6869,142605,147725
6870,79521,75211
6871,110444,114590
6872,131665,137901
6873,145059,139999
6874,128105,120159
6875,13362,14023
6876,25376,25343
6877,73776,71078
6878,143335,146011
6879,71717,71035
6880,109195,112541
6881,196590,179187
6882,174066,185617
6883,137203,148287
6884,76770,80277
6885,140323,152784
6886,149088,141980
6887,21332,21490
6888,180224,177182
6889,64897,60482
6890,189428,192672
6891,161218,172109
6892,38741,38043
6893,101605,107719
6894,57361,62412
6895,27663,27237
6896,102074,98391
6897,87984,88151
6898,21428,22041
6899,188623,175141
6900,131781,121865
6901,35674,34149
6902,142448,138633
6903,1776,1687
6904,165380,156623
6905,116385,118493
6906,83683,78506
6907,38791,35546
6908,174903,181108
6909,193145,198885
6910,177084,163091
6911,149839,146410
6912,203275,198891
6913,75085,73501
6914,141453,152420
6915,115925,115164
6916,150228,138195
6917,184437,183585
6918,146056,136391
6919,27664,25440
6920,157781,144114
6921,154762,155523
6922,150512,155059
6923,160730,164224
6924,153337,160892
6925,50690,47635
6926,148568,149093
6927,46589,43293
6928,80672,84620
6929,100170,104409
6930,93754,91110
6931,71440,65719
6932,196614,179495
6933,72128,77335
6934,73629,75274
6935,32749,32867
6936,72279,74941
6937,76415,84425
6938,107181,106221
6939,46751,44436
6940,22381,20457
6941,2270,2278
6942,148914,154741
6943,9713,9556
6944,216873,198894
6945,133701,135198
6946,50760,56212
6947,134414,149065
6948,117925,117817
6949,52350,55899
6950,10948,11653
6951,165483,168499
6952,64518,60452
6953,150638,166722
6954,18310,17996
6955,42043,39594
6956,168273,183086
6957,146892,139377
6958,27441,30136
6959,10142,10529
6960,100286,96645
6961,7951,7232
6962,148250,163298
6963,128079,128359
6964,63949,67582
6965,181764,185666
6966,42292,45677
6967,111846,113699
6968,3856,3609
6969,3862,3779
6970,95079,98566
6971,15784,16085
6972,86786,92543
6973,76463,81288
6974,137063,141730
6975,104745,112346
6976,27466,26501
6977,50701,51924
6978,119692,114500
6979,101470,100518
6980,153280,153641
6981,150217,144223
6982,187866,172278
6983,172279,189576
6984,37946,37457
6985,80396,74206
6986,160373,160844
6987,62785,65963
6988,178915,169873
6989,96141,93824
6990,101662,112679
6991,4694,5201
6992,97655,104803
6993,100450,96429
6994,116625,121005
6995,187800,178840
6996,65067,70574
6997,185209,173063
6998,44427,40979
6999,151216,157751
7000,145539,150337
7001,180357,170666
7002,132526,129493
7003,147584,155711
7004,33457,36118
7005,123515,122221
7006,32071,34106
7007,94025,91611
7008,121634,132817
7009,65270,68575
7010,163034,171858
7011,161824,150610
7012,25051,25985
7013,72418,72205
7014,6477,6585
7015,71372,75266
7016,183957,168603
7017,31241,33848
7018,28610,30547
7019,130248,122788
7020,18720,18884
7021,49671,52513
7022,31589,30608
7023,56950,52557
7024,40084,42373
7025,96757,91903
7026,169107,168871
7027,156213,171624
7028,160161,173142
7029,157106,160325
7030,86296,92444
7031,90568,98302
7032,129145,126101
7033,15749,16670
7034,19453,19963
7035,100100,110832
7036,175754,171981
7037,33211,31346
7038,196575,180316
7039,157861,145913
7040,60684,64562
7041,156670,143457
7042,129167,142431
7043,41797,39470
7044,130926,125729
7045,45637,44100
7046,106270,106223
7047,19080,19903
7048,114901,125730
7049,190295,182128
7050,100358,109249
7051,60151,58293
7052,186965,197159
7053,57905,62132
7054,79311,72851
7055,109027,99123
7056,64252,61452
7057,92795,85335
7058,67251,68015
7059,1786,1848
7060,128313,133015
7061,180020,185757
7062,50689,53799
7063,153725,142041
7064,162226,169526
7065,142629,143937
7066,51726,50136
7067,95315,87368
7068,133064,129861
7069,153170,139514
7070,65584,70889
7071,144353,134161
7072,105694,97224
7073,203813,193591
7074,149147,141579
7075,29064,27289
7076,33212,35242
7077,42779,47140
7078,90157,91192
7079,143843,150880
7080,78540,80838
7081,30736,28261
7082,187711,181749
7083,96626,99197
7084,133164,127068
7085,26935,27480
7086,184713,195153
7087,160305,154022
7088,116210,106904
7089,156332,144533
7090,131443,128614
7091,66732,61863
7092,103230,93904
7093,85923,82926
7094,3316,3541
7095,41485,38951
7096,177691,162308
7097,82096,76337
7098,154856,153164
7099,33220,36648
7100,139052,149982
7101,47506,44963
7102,11555,11136
7103,103175,94214
7104,179508,186289
7105,67256,61892
7106,97819,102901
7107,42063,46388
7108,95732,104124
7109,75530,73871
7110,131268,124019
7111,183906,197828
7112,26803,29606
7113,140516,149944
7114,58087,59408
7115,93364,98653
7116,150841,167041
7117,42292,44142
7118,54143,55594
7119,156933,152132
7120,57067,63112
7121,63501,57880
7122,21080,22443
7123,165563,170582
7124,153560,149218
7125,199992,196634
7126,122306,132613
7127,57216,59593
7128,139454,130015
7129,44468,48847
7130,64408,67318
7131,146932,146032
7132,94438,102711
7133,126980,127053
7134,186700,199363
7135,29174,32374
7136,6981,7632
7137,35557,35110
7138,786,765
7139,129225,138655
7140,36654,37367
7141,45109,48099
7142,7630,7425
7143,182216,192460
7144,124158,120419
7145,128346,127305
7146,113204,124017
7147,40267,36853
7148,145552,139318
7149,199326,191381
7150,183519,168190
7151,71649,69934
7152,91899,87997
7153,73669,80513
7154,29415,29855
7155,57963,53604
7156,73703,78573
7157,145359,155327
7158,101784,106776
7159,111721,108703
7160,127632,130150
7161,177806,187962
7162,39623,38902
7163,74323,69632
7164,152883,146417
7165,193572,196314
7166,87656,94223
7167,63892,67457
7168,100109,101507
7169,90503,87422
7170,84224,78341
7171,179407,163898
7172,75158,78330
7173,164714,174593
7174,173756,189377
7175,30192,28631
7176,169005,185116
7177,94473,96823
7178,154330,160825
7179,130451,127140
7180,99984,99677
7181,108744,108526
7182,51257,47532
7183,169702,163204
7184,110743,116055
7185,183195,169648
7186,11460,12386
7187,119309,112499
7188,38338,38864
7189,111135,110653
7190,189424,179758
7191,184166,175113
7192,108846,113018
7193,36277,39123
7194,113658,116206
7195,174832,175223
7196,21202,23532
7197,33114,33639
7198,210245,198279
7199,203204,194825
7200,34151,36523
7201,90379,89259
7202,57585,59115
7203,212485,197348
7204,180286,175205
7205,42957,39560
7206,170590,155412
7207,166013,154951
7208,110312,111730
7209,185933,194402
7210,24798,25992
7211,46778,43979
7212,165640,159827
7213,105284,111449
7214,97302,104212
7215,45328,42917
7216,136398,134197
7217,39620,39876
7218,104431,103443
7219,46267,50528
7220,25670,24364
7221,90558,84405
7222,45955,46503
7223,114734,121766
7224,107372,100666
7225,50648,56249
7226,46347,45179
7227,116205,116790
7228,176928,176583
7229,188290,182167
7230,55071,50825
7231,149538,139564
7232,124028,113704
7233,156194,160014
7234,437,399
7235,190695,179837
7236,19716,18394
7237,34438,32985
7238,205596,189978
7239,26051,25721
7240,189024,182469
7241,126693,134764
7242,56741,54141
7243,16451,18058
7244,105097,115323
7245,49712,45365
7246,212653,196696
7247,83259,87473
7248,12580,12152
7249,6066,5726
7250,18727,18963
7251,148619,147278
7252,14845,15969
7253,78583,84487
7254,15682,14498
7255,44297,44758
7256,99478,105927
7257,5968,5582
7258,67912,68736
7259,78374,74204
7260,131884,135139
7261,187393,177352
7262,125689,138805
7263,170459,178698
7264,57642,54041
7265,56510,51398
7266,138866,148562
7267,5873,6182
7268,55586,50679
7269,151531,143763
7270,107809,110578
7271,67855,69968
7272,95201,104628
7273,171231,159859
7274,162919,169529
7275,172828,173376
7276,22615,24243
7277,76962,73955
7278,70528,68566
7279,173631,158538
7280,49570,50943
7281,211985,197021
7282,23833,24514
7283,175166,193499
7284,112812,117710
7285,62241,59090
7286,181193,166143
7287,180892,186939
7288,183706,187776
7289,85792,95151
7290,117428,117083
7291,15611,16650
7292,25191,24607
7293,91275,98907
7294,207379,194989
7295,56018,52548
7296,70968,77087
7297,175185,191029
7298,97945,97876
7299,69177,66239
7300,117823,130076
7301,169776,156567
7302,52676,54589
7303,136211,131370
7304,157206,174048
7305,28684,29271
7306,199603,184475
7307,192866,182414
7308,62026,60572
7309,144746,143171
7310,10242,9518
7311,56167,56974
7312,145238,155115
7313,9374,8674
7314,5739,6015
7315,114829,107560
7316,135641,145940
7317,155828,154487
7318,19344,20959
7319,77639,71474
7320,117845,126663
7321,186110,171391
7322,49218,46957
7323,161762,167775
7324,11618,11356
7325,39218,40815
7326,196345,185295
7327,70345,77818
7328,80385,83161
7329,191853,193145
7330,85571,89461
7331,89469,93352
7332,148956,147242
7333,92249,86917
7334,22120,20634
7335,179563,164648
7336,78652,80552
7337,155660,161402
7338,34840,34116
7339,186611,192211
7340,21374,20245
7341,96096,93940
7342,161845,150785
7343,122466,129565
7344,58302,57628
7345,128794,123277
7346,186555,193130
7347,129205,128468
7348,76514,74963
7349,85339,94678
7350,40147,39778
7351,58907,59166
7352,68169,72633
7353,52334,55836
7354,52663,57429
7355,174228,159997
7356,55742,51450
7357,111887,121445
7358,171244,181499
7359,168030,168076
7360,72486,69992
7361,94969,91186
7362,28533,28308
7363,112148,112640
7364,114412,113793
7365,51417,54461
7366,62576,66411
7367,102781,100969
7368,185959,180526
7369,165377,161913
7370,153048,151252
7371,109496,105008
7372,167944,163519
7373,106997,100503
7374,51115,49711
7375,105200,99481
7376,125714,132017
7377,56430,55549
7378,96662,88165
7379,186777,174144
7380,166490,168042
7381,139917,130062
7382,180908,196072
7383,5815,5597
7384,48064,46137
7385,19141,18151
7386,127451,121908
7387,8795,8770
7388,139508,146776
7389,80048,80925
7390,54541,57682
7391,151798,139609
7392,188818,191339
7393,45108,41281
7394,99770,105810
7395,111477,114920
7396,68747,70593
7397,97191,92574
7398,78467,71757
7399,165120,166030
7400,112728,109583
7401,115988,124983
7402,41285,42923
7403,108352,115333
7404,32985,30138
7405,133698,143179
7406,189227,196184
7407,63155,65760
7408,9189,10059
7409,73296,80275
7410,62890,65870
7411,84390,92619
7412,82933,81210
7413,99652,93504
7414,91705,87376
7415,184606,192976
7416,178560,193381
7417,3808,3711
7418,75730,76586
7419,172661,157774
7420,18437,17367
7421,84009,80246
7422,131953,137460
7423,111030,120897
7424,53488,50052
7425,164934,180294
7426,95124,93198
7427,32844,30463
7428,131578,136137
7429,201887,196168
7430,13039,12899
7431,125359,123767
7432,46676,47918
7433,118561,121810
7434,69265,72487
7435,192838,179633
7436,200798,190821
7437,157623,170289
7438,71945,69851
7439,153138,141010
7440,194110,186698
7441,164490,169518
7442,190352,193222
7443,43588,45783
7444,137335,136098
7445,72207,72587
7446,14324,15738
7447,32174,30998
7448,102427,112606
7449,162678,164805
7450,122221,128854
7451,14025,13250
7452,85217,81111
7453,7658,7761
7454,69995,64960
7455,94842,102182
7456,182876,196625
7457,112288,103840
7458,126277,138601
7459,77165,75558
7460,50034,54777
7461,99660,91357
7462,93490,85579
7463,1768,1667
7464,52545,56553
7465,85365,90859
7466,29135,28971
7467,45916,44245
7468,74005,69665
7469,141140,145449
7470,164130,155672
7471,72674,76368
7472,65330,59405
7473,202999,196975
7474,56371,54700
7475,80812,84161
7476,180271,198275
7477,41255,40208
7478,176544,190024
7479,26509,28624
7480,52211,51267
7481,30782,30040
7482,131440,138521
7483,139237,145470
7484,169646,188023
7485,166160,154701
7486,43429,44823
7487,82525,86758
7488,86996,80434
7489,199043,182512
7490,93167,85954
7491,20448,20925
7492,70036,70579
7493,42620,39547
7494,122549,117349
7495,134622,141715
7496,76453,70048
7497,33133,35489
7498,22,21
7499,66095,60625
7500,125180,121101
7501,87716,85906
7502,25472,26609
7503,112266,124666
7504,140301,144117
7505,69930,64182
7506,59626,62945
7507,59885,58028
7508,162652,175549
7509,146511,137839
7510,210193,199128
7511,74376,69470
7512,184227,174133
7513,63203,61017
7514,176772,166163
7515,75406,81249
7516,100831,105304
7517,154984,161612
7518,110467,120409
7519,162037,164129
7520,141973,141064
7521,61070,65366
7522,48827,46587
7523,63264,61859
7524,37244,35605
7525,82778,83522
7526,63946,69011
7527,52720,53062
7528,173331,189045
7529,79358,74261
7530,171302,166726
7531,164757,151364
7532,169961,161418
7533,147648,135309
7534,50382,50052
7535,79366,72623
7536,55735,56417
7537,161934,148579
7538,152046,142212
7539,188867,181174
7540,179449,187183
7541,196423,178759
7542,142599,137866
7543,148079,143647
7544,131656,134996
7545,202693,196264
7546,13688,12515
7547,110001,116428
7548,106312,109785
7549,112188,119339
7550,64936,71973
7551,88250,86776
7552,123571,134067
7553,79788,87025
7554,130484,125361
7555,28625,28473
7556,198577,189119
7557,25195,26067
7558,91061,86835
7559,48606,51965
7560,51924,47494
7561,143239,143911
7562,47601,51102
7563,144537,134542
7564,197474,185656
7565,70380,74682
7566,88881,95985
7567,170748,180432
7568,151172,167410
7569,116364,120597
7570,76266,82742
7571,96182,102080
7572,24228,22266
7573,192841,189497
7574,37270,40256
7575,117382,114036
7576,3104,2943
7577,108657,98789
7578,174293,159594
7579,185730,181023
7580,84213,83995
7581,186946,173645
7582,51157,54940
7583,55989,52427
7584,162387,164114
7585,74195,80290
7586,34794,35975
7587,210634,197662
7588,60369,58642
7589,219380,199630
7590,56878,62181
7591,146715,158168
7592,112035,116211
7593,191775,177014
7594,20232,20028
7595,74937,82513
7596,91577,91894
7597,73197,71608
7598,107000,101594
7599,21757,21181
7600,9837,10376
7601,46541,49900
7602,13030,13207
7603,159949,176809
7604,30064,32509
7605,197790,189477
7606,13601,12631
7607,101529,106300
7608,138528,143191
7609,143750,143727
7610,158551,168263
7611,84524,77177
7612,64812,64894
7613,18035,18960
7614,22178,21662
7615,159732,171705
7616,67412,68934
7617,8209,8712
7618,1609,1627
7619,195975,194227
7620,204576,199214
7621,128068,139602
7622,163224,160138
7623,104924,109366
7624,59211,59101
7625,189011,179491
7626,101236,107265
7627,19823,20779
7628,6900,7269
7629,17541,16680
7630,4637,4892
7631,193212,194965
7632,117518,129410
7633,49861,47945
7634,28844,31495
7635,119205,129170
7636,81351,81497
7637,198788,190634
7638,69788,74162
7639,135606,133337
7640,1635,1531
7641,195433,189478
7642,76318,77531
7643,185107,169787
7644,192362,198113
7645,209939,193876
7646,18664,17866
7647,69999,75875
7648,139398,143343
7649,139174,135492
7650,90531,93902
7651,26274,28312
7652,123582,134387
7653,176620,193920
7654,76509,70018
7655,169419,181176
7656,27476,29476
7657,16375,15501
7658,82849,91916
7659,95287,94013
7660,53041,52197
7661,84955,79913
7662,228,218
7663,124958,128377
7664,64202,60609
7665,190923,199692
7666,185472,186277
7667,88431,83674
7668,164848,164846
7669,107754,100649
7670,175274,184623
7671,203544,194408
7672,72004,76044
7673,130506,139884
7674,192863,176646
7675,106441,115332
7676,119339,112165
7677,180162,182139
7678,29465,29888
7679,38727,42665
7680,77997,83244
7681,14871,16118
7682,9225,9855
7683,203382,189293
7684,166990,153664
7685,78749,87224
7686,24795,24877
7687,45429,45310
7688,46931,51751
7689,78419,77717
7690,152117,145918
7691,128772,141350
7692,88962,91861
7693,170036,156316
7694,45814,46386
7695,81947,79496
7696,179618,187940
7697,46880,46101
7698,102735,96785
7699,155888,167523
7700,214616,199387
7701,162078,166274
7702,42462,41199
7703,78086,74124
7704,130007,127018
7705,199806,191775
7706,113319,113511
7707,67075,61621
7708,69229,65449
7709,74970,68194
7710,95978,106594
7711,90964,94890
7712,108095,116894
7713,8449,9085
7714,198993,185423
7715,88736,90448
7716,42881,46261
7717,42635,39577
7718,82899,77482
7719,152870,164071
7720,163290,175943
7721,45401,46747
7722,147509,137975
7723,3924,4231
7724,173987,176854
7725,179488,164129
7726,46283,49541
7727,149199,144611
7728,179121,168141
7729,99793,108611
7730,154336,145388
7731,1875,1738
7732,179656,185153
7733,121638,116500
7734,111463,113489
7735,50002,48803
7736,6836,6836
7737,4819,4383
7738,169406,157663
7739,1937,2094
7740,40642,44046
7741,165068,180012
7742,105780,97486
7743,2895,2695
7744,6649,7076
7745,197265,192122
7746,209326,197982
7747,175894,170084
7748,108502,105780
7749,129937,123396
7750,73763,79897
7751,162188,172116
7752,168604,182948
7753,151027,154175
7754,57085,55574
7755,189387,174335
7756,52294,50951
7757,13594,13975
7758,11451,11250
7759,23202,23274
7760,62535,59225
7761,174700,164407
7762,77035,71894
7763,25260,26738
7764,189963,187328
7765,28504,31359
7766,147094,134966
7767,12577,12813
7768,59996,62667
7769,156549,172365
7770,48217,50510
7771,121919,131854
7772,85275,83252
7773,104191,100919
7774,106376,116453
7775,179008,189408
7776,130121,124192
7777,34143,32973
7778,3084,3339
7779,33792,30855
7780,168363,173083
7781,191189,189401
7782,161128,148444
7783,62621,63716
7784,16389,15453
7785,91236,98272
7786,191526,199804
7787,212967,196079
7788,73398,68169
7789,179772,183519
7790,18187,18586
7791,217651,199549
7792,20308,21803
7793,41249,43536
7794,5811,6063
7795,111917,120825
7796,52966,54519
7797,120688,110565
7798,177783,177918
7799,152840,141228
7800,81333,89935
7801,142124,137033
7802,61897,61075
7803,85399,78390
7804,8883,9083
7805,103686,105188
7806,96815,105350
7807,154374,159252
7808,147693,157551
7809,30458,29205
7810,93468,98359
7811,44993,46234
7812,188123,182794
7813,156180,147127
7814,39608,36048
7815,123148,116344
7816,23521,25043
7817,14561,16158
7818,84004,83784
7819,132355,121783
7820,75936,75068
7821,114111,112089
7822,3474,3228
7823,67254,63354
7824,74381,73057
7825,150098,147887
7826,24079,21974
7827,142807,132992
7828,41339,44423
7829,33385,33188
7830,157553,152136
7831,8692,8926
7832,156691,160479
7833,33204,33907
7834,174688,159823
7835,126613,134022
7836,79592,83394
7837,45329,46290
7838,97404,104978
7839,26341,28676
7840,151835,162996
7841,164099,153523
7842,48653,48833
7843,56694,59901
7844,101442,97058
7845,201320,185535
7846,113164,106328
7847,19951,19760
7848,126239,126694
7849,151906,159578
7850,1906,2011
7851,35618,37751
7852,65020,69631
7853,14955,15268
7854,4392,4186
7855,143369,153668
7856,111700,111644
7857,83199,88244
7858,26602,28716
7859,146566,141350
7860,284,272
7861,171439,170012
7862,170098,174517
7863,111079,111427
7864,127768,117852
7865,139598,145770
7866,107782,99873
7867,107986,108317
7868,3680,3561
7869,33727,32418
7870,152177,146024
7871,47345,44943
7872,119595,114125
7873,103029,104582
7874,29091,26634
7875,155915,166735
7876,113220,110211
7877,60258,60752
7878,117410,113170
7879,85072,90475
7880,171362,173237
7881,21871,23348
7882,20354,19669
7883,86753,79502
7884,55323,58099
7885,19864,21345
7886,157297,170609
7887,34140,36153
7888,182167,180795
7889,78811,79678
7890,97072,99280
